User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category,YearMonth
9208,30,Other,USA,149.08,2022-01-13,Clothing,2022-01
9209,18,Other,USA,415.44,2022-05-22,Sports,2022-05
9210,52,Female,USA,327.16,2023-12-28,Home & Kitchen,2023-12
9211,65,Male,USA,493.92,2020-07-18,Home & Kitchen,2020-07
9212,47,Female,France,93.39,2021-07-04,Beauty,2021-07
9213,53,Female,UK,30.33,2020-07-18,Home & Kitchen,2020-07
9214,42,Female,Canada,426.27,2023-10-22,Books,2023-10
9216,36,Other,UK,218.47,2023-12-14,Home & Kitchen,2023-12
9217,18,Male,Germany,463.21,2021-11-09,Beauty,2021-11
9218,22,Female,USA,223.14,2022-01-05,Clothing,2022-01
9219,43,Female,Canada,152.52,2020-10-03,Sports,2020-10
9220,39,Male,UK,34.45,2020-02-23,Home & Kitchen,2020-02
9221,41,Other,Germany,224.25,2020-06-12,Electronics,2020-06
9222,60,Female,USA,329.2,2021-10-16,Beauty,2021-10
9223,62,Other,Germany,138.24,2023-11-10,Electronics,2023-11
9224,43,Female,Germany,360.3,2020-03-16,Beauty,2020-03
9225,54,Female,France,241.74,2022-01-11,Electronics,2022-01
9226,53,Male,Germany,429.76,2022-10-02,Electronics,2022-10
9227,53,Male,France,85.06,2021-02-25,Beauty,2021-02
9228,21,Other,Australia,379.75,2021-07-30,Books,2021-07
9229,53,Female,France,466.61,2023-06-07,Beauty,2023-06
9231,35,Male,UK,205.94,2022-09-12,Home & Kitchen,2022-09
9233,33,Male,Germany,53.69,2023-06-17,Beauty,2023-06
9234,43,Male,UK,322.97,2021-05-20,Electronics,2021-05
9235,35,Male,USA,281.94,2022-02-07,Beauty,2022-02
9236,39,Other,Canada,419.96,2022-12-16,Sports,2022-12
9237,19,Other,Australia,480.56,2021-10-20,Sports,2021-10
9238,38,Male,USA,72.22,2022-11-18,Books,2022-11
9239,53,Female,Germany,191.15,2021-03-09,Beauty,2021-03
9240,61,Female,USA,468.95,2020-08-05,Electronics,2020-08
9241,56,Female,Canada,238.0,2021-06-29,Clothing,2021-06
9242,43,Female,USA,281.94,2022-04-28,Sports,2022-04
9243,56,Female,Canada,281.94,2021-04-10,Beauty,2021-04
9244,46,Male,,109.21,2021-07-19,Sports,2021-07
9245,43,Other,,489.68,2021-05-18,Electronics,2021-05
9246,38,Male,,391.54,2021-01-22,Books,2021-01
9247,34,Female,Canada,84.88,2023-10-06,Beauty,2023-10
9248,33,Female,Australia,59.98,2023-09-10,Home & Kitchen,2023-09
9249,48,Other,Germany,467.8,2021-06-24,Electronics,2021-06
9250,68,Male,France,344.09,2023-11-20,Beauty,2023-11
9251,26,Other,USA,24.09,2020-03-19,Home & Kitchen,2020-03
9252,48,Female,Germany,75.28,2021-04-27,Clothing,2021-04
9253,31,Female,USA,28.68,2020-11-04,Home & Kitchen,2020-11
9254,66,Other,USA,487.17,2021-02-22,Sports,2021-02
9255,54,Female,Germany,281.94,2020-08-22,Books,2020-08
9256,43,Male,Canada,233.76,2023-12-30,Beauty,2023-12
9258,65,Female,Germany,254.79,2020-05-25,Clothing,2020-05
9259,63,Male,Canada,261.29,2020-06-14,Books,2020-06
9260,31,Female,,492.13,2021-08-20,Beauty,2021-08
9261,50,Other,USA,60.16,2023-04-04,Books,2023-04
9262,43,Other,Germany,492.95,2023-11-19,Beauty,2023-11
9263,56,Female,Australia,87.01,2023-06-30,Home & Kitchen,2023-06
9264,64,Male,France,239.09,2023-12-03,Beauty,2023-12
9265,68,Male,Germany,172.12,2021-03-21,Books,2021-03
9270,43,Other,Australia,218.25,2021-10-13,Beauty,2021-10
9271,54,Other,Canada,339.81,2023-07-10,Sports,2023-07
9272,35,Male,Germany,283.14,2023-12-27,Home & Kitchen,2023-12
9273,33,Other,USA,425.71,2021-10-15,Electronics,2021-10
9275,29,Female,Australia,297.3,2021-10-15,Sports,2021-10
9276,46,Other,UK,287.8,2022-09-09,Beauty,2022-09
9277,24,Other,Germany,142.69,2020-08-30,Electronics,2020-08
9278,31,Female,Australia,479.16,2022-05-04,Clothing,2022-05
9279,29,Male,,43.04,2022-06-22,Beauty,2022-06
9280,52,Male,USA,201.53,2023-09-18,Electronics,2023-09
9281,22,Other,USA,332.11,2021-09-03,Books,2021-09
9282,34,Male,UK,473.1,2023-02-05,Clothing,2023-02
9283,59,Male,,253.26,2020-11-16,Books,2020-11
9284,43,Female,Australia,281.94,2022-03-15,Electronics,2022-03
9285,27,Female,UK,56.88,2021-04-18,Books,2021-04
9286,60,Female,Australia,268.13,2021-12-08,Clothing,2021-12
9287,34,Other,Australia,161.45,2020-09-28,Beauty,2020-09
9288,22,Female,Germany,398.87,2021-04-11,Books,2021-04
9290,59,Male,Australia,240.25,2022-01-24,Books,2022-01
9291,43,Female,USA,37.07,2020-08-11,Books,2020-08
9293,43,Female,UK,45.01,2020-10-14,Clothing,2020-10
9294,43,Other,Australia,153.28,2020-12-06,Home & Kitchen,2020-12
9295,53,Male,USA,67.81,2020-06-06,Electronics,2020-06
9296,35,Male,USA,170.57,2021-10-21,Sports,2021-10
9297,26,Female,UK,117.56,2020-07-04,Electronics,2020-07
9299,67,Female,Canada,78.45,2023-12-02,Electronics,2023-12
9300,31,Male,Canada,222.61,2022-06-15,Electronics,2022-06
9302,32,Male,Canada,419.14,2022-11-16,Electronics,2022-11
9303,43,Female,UK,271.72,2022-09-11,Books,2022-09
9304,59,Female,Australia,118.23,2021-06-16,Electronics,2021-06
9305,46,Female,Canada,369.27,2022-07-01,Sports,2022-07
9306,32,Other,France,152.14,2023-01-20,Clothing,2023-01
9307,46,Male,Germany,379.42,2022-07-16,Home & Kitchen,2022-07
9308,21,Female,Germany,196.65,2020-06-20,Home & Kitchen,2020-06
9309,35,Other,,259.27,2020-04-23,Home & Kitchen,2020-04
9311,66,Other,,478.04,2023-07-02,Electronics,2023-07
9313,56,Male,USA,469.59,2021-07-07,Beauty,2021-07
9314,33,Male,France,283.18,2023-02-18,Electronics,2023-02
9315,28,Other,Canada,496.88,2020-07-29,Clothing,2020-07
9316,31,Male,UK,288.7,2022-03-26,Clothing,2022-03
9318,68,Other,,376.04,2022-06-19,Electronics,2022-06
9319,67,Male,Germany,411.79,2023-07-31,Electronics,2023-07
9320,43,Other,Canada,241.39,2022-12-12,Sports,2022-12
9321,43,Other,UK,340.9,2021-10-02,Home & Kitchen,2021-10
9322,62,Male,Australia,281.94,2022-08-08,Clothing,2022-08
9323,43,Other,Canada,206.51,2023-08-24,Clothing,2023-08
9324,35,Male,France,411.29,2023-09-18,Home & Kitchen,2023-09
9325,37,Male,UK,100.26,2020-07-31,Beauty,2020-07
9327,42,Other,USA,369.54,2022-10-10,Clothing,2022-10
9328,55,Other,,320.56,2020-07-02,Clothing,2020-07
9330,21,Other,USA,319.39,2020-04-02,Clothing,2020-04
9331,31,Male,UK,386.47,2023-12-02,Electronics,2023-12
9332,50,Female,Australia,112.4,2021-12-16,Electronics,2021-12
9333,45,Other,France,292.79,2023-07-23,Home & Kitchen,2023-07
9334,69,Other,UK,413.21,2022-09-28,Home & Kitchen,2022-09
9335,54,Female,Germany,281.94,2022-11-23,Electronics,2022-11
9336,25,Female,UK,288.01,2022-03-29,Home & Kitchen,2022-03
9337,61,Female,France,43.88,2020-09-01,Electronics,2020-09
9338,51,Male,UK,416.08,2023-08-25,Sports,2023-08
9340,22,Female,USA,230.85,2023-12-11,Books,2023-12
9341,22,Male,Australia,64.03,2023-11-04,Beauty,2023-11
9342,48,Other,Canada,331.9,2020-02-19,Clothing,2020-02
9344,26,Other,,460.14,2023-06-12,Beauty,2023-06
9345,59,Male,Germany,143.51,2020-11-14,Clothing,2020-11
9348,20,Other,UK,216.81,2022-01-29,Clothing,2022-01
9349,47,Male,Germany,81.94,2020-11-25,Books,2020-11
9350,67,Other,France,489.97,2023-12-14,Home & Kitchen,2023-12
9351,29,Male,,115.08,2023-09-27,Beauty,2023-09
9352,46,Other,Australia,340.54,2020-08-29,Electronics,2020-08
9353,20,Male,Canada,229.79,2021-08-31,Clothing,2021-08
9354,43,Female,Australia,279.8,2021-09-03,Clothing,2021-09
9355,47,Female,Australia,466.68,2022-10-19,Sports,2022-10
9356,26,Male,,268.12,2022-08-03,Beauty,2022-08
9358,19,Male,Australia,114.3,2022-05-15,Sports,2022-05
9363,43,Other,,255.35,2023-05-19,Home & Kitchen,2023-05
9364,30,Male,Canada,350.8,2022-02-28,Books,2022-02
9365,56,Female,USA,482.29,2021-05-03,Electronics,2021-05
9367,52,Other,Germany,371.27,2020-02-25,Electronics,2020-02
9368,40,Male,UK,221.78,2022-05-01,Beauty,2022-05
9369,26,Male,France,281.94,2023-03-28,Electronics,2023-03
9370,19,Female,UK,281.94,2022-05-18,Home & Kitchen,2022-05
9371,58,Other,Germany,355.63,2022-08-23,Clothing,2022-08
9372,61,Other,UK,172.06,2023-01-23,Books,2023-01
9373,48,Other,France,246.74,2023-06-16,Clothing,2023-06
9374,61,Female,USA,355.85,2021-11-13,Beauty,2021-11
9375,64,Female,UK,26.14,2020-08-03,Sports,2020-08
9376,19,Other,Australia,167.4,2020-05-25,Books,2020-05
9377,43,Other,Australia,281.94,2020-05-03,Beauty,2020-05
9378,35,Male,Germany,41.7,2022-03-29,Electronics,2022-03
9379,43,Male,UK,353.06,2020-11-27,Electronics,2020-11
9381,22,Female,Germany,85.85,2021-08-27,Books,2021-08
9382,59,Female,UK,368.06,2020-07-07,Home & Kitchen,2020-07
9383,61,Male,Germany,281.94,2020-05-23,Home & Kitchen,2020-05
9384,27,Other,Australia,208.38,2023-02-25,Electronics,2023-02
9387,51,Female,France,234.69,2023-10-17,Beauty,2023-10
9388,54,Female,USA,95.9,2022-04-28,Sports,2022-04
9389,47,Male,,360.49,2022-04-11,Sports,2022-04
9390,24,Female,Australia,305.91,2021-08-29,Clothing,2021-08
9391,23,Female,Australia,409.02,2020-03-12,Sports,2020-03
9392,20,Other,Australia,498.07,2021-09-13,Books,2021-09
9393,43,Other,France,27.21,2022-08-03,Sports,2022-08
9394,20,Male,USA,370.96,2023-07-29,Books,2023-07
9395,43,Male,Canada,494.62,2023-12-18,Home & Kitchen,2023-12
9396,43,Male,Canada,271.42,2021-03-14,Clothing,2021-03
9398,60,Female,Germany,223.35,2023-06-28,Home & Kitchen,2023-06
9400,59,Female,France,349.75,2021-09-16,Clothing,2021-09
9401,43,Female,Australia,494.1,2022-07-02,Home & Kitchen,2022-07
9402,66,Female,France,50.37,2020-12-03,Books,2020-12
9403,53,Other,France,213.95,2022-01-24,Clothing,2022-01
9404,19,Male,Germany,470.61,2023-01-12,Electronics,2023-01
9405,43,Male,France,60.84,2023-02-10,Sports,2023-02
9407,51,Other,Canada,281.94,2021-11-06,Electronics,2021-11
9408,43,Male,Germany,191.56,2021-01-03,Electronics,2021-01
9409,43,Female,Germany,108.67,2021-09-18,Home & Kitchen,2021-09
9410,38,Male,,92.29,2023-02-01,Electronics,2023-02
9411,53,Other,France,260.56,2023-04-18,Beauty,2023-04
9412,57,Male,Canada,281.94,2023-08-05,Electronics,2023-08
9413,69,Male,USA,281.94,2023-06-09,Home & Kitchen,2023-06
9414,63,Male,Canada,101.99,2023-09-10,Sports,2023-09
9415,61,Other,UK,178.35,2023-10-07,Beauty,2023-10
9416,39,Other,Canada,498.23,2022-08-26,Clothing,2022-08
9417,47,Male,USA,187.2,2021-10-31,Clothing,2021-10
9418,67,Male,USA,209.29,2023-06-08,Sports,2023-06
9419,60,Female,USA,14.84,2020-11-19,Home & Kitchen,2020-11
9420,47,Female,Germany,193.51,2022-02-28,Electronics,2022-02
9421,25,Male,,382.88,2022-04-06,Clothing,2022-04
9422,51,Other,UK,260.22,2020-09-20,Sports,2020-09
9423,64,Female,Canada,330.24,2021-03-25,Sports,2021-03
9424,26,Male,France,280.49,2021-07-02,Electronics,2021-07
9425,68,Female,Australia,57.22,2023-08-28,Sports,2023-08
9426,37,Female,UK,169.41,2023-04-27,Home & Kitchen,2023-04
9427,43,Female,,348.65,2020-03-05,Home & Kitchen,2020-03
9428,42,Other,France,276.23,2021-03-01,Beauty,2021-03
9429,36,Male,UK,281.94,2021-09-15,Clothing,2021-09
9430,43,Other,Canada,183.29,2020-12-18,Books,2020-12
9431,28,Other,Australia,100.88,2022-08-02,Sports,2022-08
9432,32,Female,France,415.76,2021-08-02,Home & Kitchen,2021-08
9433,25,Male,Germany,191.27,2022-10-04,Electronics,2022-10
9437,57,Male,Australia,496.01,2022-10-07,Books,2022-10
9438,49,Other,France,326.22,2021-12-26,Electronics,2021-12
9439,43,Other,UK,303.06,2022-01-22,Sports,2022-01
9440,44,Male,Australia,281.94,2020-11-05,Home & Kitchen,2020-11
9441,43,Female,Australia,260.53,2023-10-16,Electronics,2023-10
9442,67,Male,Germany,435.41,2020-06-04,Home & Kitchen,2020-06
9443,59,Other,UK,209.4,2022-08-19,Books,2022-08
9444,46,Male,France,20.79,2020-12-31,Beauty,2020-12
9445,56,Female,France,463.66,2023-01-09,Clothing,2023-01
9447,43,Female,USA,281.94,2023-11-21,Beauty,2023-11
9448,36,Female,USA,472.72,2022-12-18,Books,2022-12
9449,54,Male,Australia,443.95,2023-06-14,Books,2023-06
9450,36,Female,Canada,58.67,2020-12-03,Home & Kitchen,2020-12
9451,50,Male,Germany,314.08,2021-04-16,Electronics,2021-04
9452,43,Male,,281.94,2023-12-09,Clothing,2023-12
9455,24,Male,France,9.02,2023-08-25,Books,2023-08
9456,43,Female,Germany,96.77,2023-02-19,Clothing,2023-02
9457,49,Other,UK,109.42,2020-12-12,Sports,2020-12
9458,29,Male,Canada,149.25,2021-09-24,Books,2021-09
9459,25,Male,Germany,188.34,2020-02-05,Sports,2020-02
9460,22,Female,Canada,281.94,2021-12-25,Clothing,2021-12
9461,59,Male,Australia,41.75,2021-04-03,Beauty,2021-04
9462,45,Female,Germany,281.94,2023-06-03,Books,2023-06
9463,22,Other,USA,251.83,2022-06-09,Books,2022-06
9465,43,Female,France,158.72,2023-11-01,Sports,2023-11
9466,22,Other,France,133.6,2023-04-26,Electronics,2023-04
9467,39,Female,Germany,244.52,2022-10-23,Books,2022-10
9468,43,Male,,331.51,2020-01-06,Sports,2020-01
9469,30,Other,France,27.07,2023-11-28,Sports,2023-11
9470,45,Male,,150.32,2021-09-04,Sports,2021-09
9471,50,Male,Germany,281.94,2020-11-04,Electronics,2020-11
9472,60,Female,Canada,244.67,2020-12-24,Beauty,2020-12
9473,40,Other,Germany,476.15,2022-08-15,Beauty,2022-08
9475,60,Male,Germany,175.25,2021-04-09,Beauty,2021-04
9476,35,Male,Australia,364.5,2021-11-06,Books,2021-11
9477,67,Female,Germany,140.78,2022-03-12,Clothing,2022-03
9478,47,Other,UK,91.77,2021-06-01,Sports,2021-06
9480,33,Female,UK,178.37,2021-01-18,Sports,2021-01
9481,30,Female,Canada,281.94,2022-08-19,Sports,2022-08
9482,56,Other,UK,482.66,2021-05-04,Beauty,2021-05
9483,50,Female,Canada,20.36,2021-06-22,Books,2021-06
9484,43,Other,Germany,281.94,2021-07-04,Electronics,2021-07
9485,65,Female,Canada,24.02,2023-08-23,Electronics,2023-08
9486,18,Male,France,281.94,2023-07-22,Clothing,2023-07
9487,66,Female,Australia,203.58,2021-08-30,Home & Kitchen,2021-08
9488,55,Female,Germany,361.73,2020-06-10,Electronics,2020-06
9489,19,Other,UK,477.25,2021-08-23,Electronics,2021-08
9490,66,Male,Australia,262.25,2023-06-24,Beauty,2023-06
9492,43,Other,Australia,281.94,2022-04-23,Electronics,2022-04
9493,67,Other,Germany,304.25,2022-05-11,Books,2022-05
9494,55,Male,Australia,278.97,2020-08-30,Books,2020-08
9495,59,Other,Australia,98.34,2020-01-30,Clothing,2020-01
9496,41,Male,France,25.09,2021-04-25,Beauty,2021-04
9498,44,Female,Australia,266.38,2021-01-05,Clothing,2021-01
9500,25,Male,UK,34.4,2020-04-29,Books,2020-04
9502,27,Female,Australia,281.94,2021-05-28,Clothing,2021-05
9503,43,Male,Australia,281.94,2023-10-22,Books,2023-10
9504,43,Other,France,281.94,2023-01-08,Beauty,2023-01
9508,23,Female,Canada,134.91,2020-01-31,Books,2020-01
9509,43,Female,UK,10.5,2022-06-15,Home & Kitchen,2022-06
9510,56,Other,Germany,228.07,2023-03-03,Electronics,2023-03
9511,29,Male,UK,281.94,2023-05-31,Electronics,2023-05
9512,52,Female,Germany,473.88,2022-12-29,Sports,2022-12
9513,31,Female,France,40.65,2021-01-26,Home & Kitchen,2021-01
9515,68,Other,,195.78,2023-01-01,Books,2023-01
9516,40,Male,UK,415.66,2023-03-07,Home & Kitchen,2023-03
9517,65,Other,Canada,281.94,2020-01-24,Sports,2020-01
9519,57,Male,Germany,236.09,2020-06-16,Clothing,2020-06
9520,67,Other,Germany,203.92,2022-02-08,Electronics,2022-02
9522,30,Male,France,187.58,2020-10-15,Home & Kitchen,2020-10
9523,38,Other,Canada,281.94,2022-11-03,Electronics,2022-11
9524,43,Female,France,38.18,2021-03-13,Electronics,2021-03
9525,27,Male,Canada,36.01,2020-02-24,Books,2020-02
9526,26,Male,France,221.86,2023-08-09,Clothing,2023-08
9527,32,Female,USA,294.86,2021-12-28,Books,2021-12
9529,19,Other,France,23.01,2020-03-24,Sports,2020-03
9530,43,Male,Australia,349.89,2021-01-03,Sports,2021-01
9531,30,Male,UK,69.31,2023-03-30,Beauty,2023-03
9532,43,Female,UK,477.9,2022-06-14,Sports,2022-06
9533,68,Other,Canada,170.11,2020-11-01,Beauty,2020-11
9534,51,Female,Canada,134.42,2021-12-10,Home & Kitchen,2021-12
9535,52,Other,Germany,149.18,2020-07-18,Books,2020-07
9536,55,Female,France,468.99,2020-11-30,Electronics,2020-11
9537,20,Male,Canada,281.94,2023-09-27,Home & Kitchen,2023-09
9538,59,Other,UK,220.17,2020-06-27,Sports,2020-06
9539,23,Other,UK,285.12,2021-03-25,Home & Kitchen,2021-03
9540,65,Male,UK,281.94,2023-03-25,Electronics,2023-03
9541,66,Female,France,281.94,2022-01-09,Home & Kitchen,2022-01
9542,36,Other,USA,94.51,2022-05-17,Clothing,2022-05
9543,20,Male,Canada,299.77,2023-04-10,Sports,2023-04
9544,35,Male,USA,248.38,2022-09-04,Books,2022-09
9545,56,Other,France,35.67,2023-11-20,Beauty,2023-11
9546,26,Other,Australia,263.36,2023-05-19,Sports,2023-05
9548,29,Male,Germany,348.6,2020-01-25,Books,2020-01
9550,43,Female,Canada,213.68,2022-02-21,Electronics,2022-02
9551,28,Other,Canada,257.55,2020-07-20,Electronics,2020-07
9552,47,Male,Canada,42.13,2021-09-01,Clothing,2021-09
9553,21,Male,Australia,416.64,2021-08-11,Home & Kitchen,2021-08
9554,22,Other,Canada,53.59,2021-03-12,Home & Kitchen,2021-03
9555,18,Male,France,467.25,2022-05-21,Home & Kitchen,2022-05
9556,44,Male,Canada,177.51,2023-10-24,Beauty,2023-10
9557,45,Male,Australia,172.1,2023-11-03,Sports,2023-11
9558,46,Other,France,167.66,2020-04-20,Sports,2020-04
9559,35,Other,Canada,475.49,2020-05-02,Books,2020-05
9563,19,Other,Australia,59.97,2022-09-16,Home & Kitchen,2022-09
9565,62,Male,Canada,148.21,2022-08-17,Home & Kitchen,2022-08
9566,33,Other,Germany,355.65,2021-08-23,Sports,2021-08
9568,41,Male,Australia,310.17,2023-11-07,Beauty,2023-11
9569,52,Female,Canada,9.32,2021-05-23,Home & Kitchen,2021-05
9570,39,Male,Canada,392.52,2021-07-17,Clothing,2021-07
9571,53,Male,,281.94,2021-12-25,Electronics,2021-12
9572,28,Other,USA,336.34,2022-12-13,Beauty,2022-12
9573,63,Female,Australia,426.71,2020-09-03,Sports,2020-09
9574,46,Female,Australia,241.73,2021-08-03,Home & Kitchen,2021-08
9575,52,Male,UK,15.0,2020-05-19,Books,2020-05
9576,43,Other,UK,495.28,2022-05-20,Books,2022-05
9578,48,Female,France,100.42,2021-05-20,Beauty,2021-05
9579,59,Male,Germany,281.94,2023-06-01,Clothing,2023-06
9580,58,Female,Canada,314.35,2021-08-03,Home & Kitchen,2021-08
9581,60,Other,UK,293.7,2020-12-12,Sports,2020-12
9582,33,Other,Canada,108.79,2022-05-12,Books,2022-05
9583,27,Female,France,478.54,2021-01-08,Sports,2021-01
9584,66,Other,Australia,281.94,2023-05-12,Beauty,2023-05
9585,49,Other,Australia,143.51,2021-09-24,Beauty,2021-09
9586,68,Male,,331.14,2020-10-18,Electronics,2020-10
9587,19,Female,Australia,428.34,2020-10-03,Clothing,2020-10
9590,19,Male,Germany,281.94,2021-10-20,Clothing,2021-10
9591,55,Male,Canada,411.13,2020-01-03,Books,2020-01
9592,48,Male,UK,234.22,2023-04-26,Home & Kitchen,2023-04
9594,57,Other,Canada,326.9,2023-10-05,Home & Kitchen,2023-10
9595,43,Male,USA,156.58,2023-01-28,Books,2023-01
9596,46,Female,France,108.0,2021-04-01,Clothing,2021-04
9597,20,Female,France,67.26,2021-02-21,Books,2021-02
9598,31,Female,France,16.82,2020-06-05,Home & Kitchen,2020-06
9599,42,Male,Canada,45.22,2020-07-20,Clothing,2020-07
9600,65,Other,USA,131.84,2022-06-02,Electronics,2022-06
9602,20,Other,France,81.68,2020-11-24,Clothing,2020-11
9603,43,Other,France,264.08,2020-02-09,Electronics,2020-02
9604,35,Female,UK,126.34,2023-08-22,Clothing,2023-08
9605,26,Female,Germany,258.35,2021-12-15,Sports,2021-12
9606,43,Other,Canada,376.26,2020-05-26,Sports,2020-05
9607,40,Male,USA,136.66,2020-08-29,Clothing,2020-08
9608,38,Other,France,177.21,2020-06-27,Clothing,2020-06
9609,18,Other,Canada,281.94,2022-12-08,Sports,2022-12
9610,38,Male,Germany,275.44,2020-06-28,Home & Kitchen,2020-06
9612,59,Female,Germany,380.29,2022-05-30,Sports,2022-05
9613,23,Male,Canada,142.33,2022-08-15,Beauty,2022-08
9614,61,Male,UK,195.6,2022-01-20,Sports,2022-01
9616,45,Female,Australia,273.96,2020-07-27,Home & Kitchen,2020-07
9617,62,Female,UK,355.35,2023-06-24,Books,2023-06
9619,57,Other,France,461.45,2023-12-31,Books,2023-12
9621,20,Female,Canada,466.64,2020-12-14,Books,2020-12
9622,29,Other,USA,310.39,2021-06-02,Clothing,2021-06
9624,29,Other,UK,444.21,2023-07-28,Beauty,2023-07
9625,19,Male,,291.92,2023-12-12,Beauty,2023-12
9627,39,Other,Canada,10.69,2021-08-29,Clothing,2021-08
9628,40,Other,Germany,281.94,2020-12-09,Clothing,2020-12
9629,43,Female,USA,43.29,2022-11-27,Electronics,2022-11
9630,22,Male,France,281.94,2020-12-31,Beauty,2020-12
9631,26,Female,France,481.04,2021-01-15,Home & Kitchen,2021-01
9632,38,Other,Canada,81.83,2023-02-23,Clothing,2023-02
9633,43,Female,Germany,159.33,2023-04-14,Clothing,2023-04
9635,52,Other,USA,281.94,2023-01-29,Electronics,2023-01
9636,44,Male,Germany,167.69,2021-05-05,Sports,2021-05
9637,66,Female,Australia,281.94,2020-07-11,Clothing,2020-07
9638,19,Other,Australia,70.02,2020-03-21,Home & Kitchen,2020-03
9640,48,Other,Australia,141.14,2023-09-19,Sports,2023-09
9641,50,Other,Australia,393.92,2020-05-08,Beauty,2020-05
9642,56,Other,UK,147.37,2022-10-26,Clothing,2022-10
9643,47,Male,Australia,141.31,2020-01-21,Electronics,2020-01
9644,63,Male,Australia,33.47,2023-05-03,Electronics,2023-05
9646,68,Male,Canada,263.37,2020-01-28,Sports,2020-01
9647,43,Female,UK,281.94,2021-03-25,Electronics,2021-03
9648,48,Male,UK,408.84,2022-07-11,Electronics,2022-07
9649,28,Male,Australia,34.81,2022-07-16,Clothing,2022-07
9650,40,Female,France,181.29,2021-10-13,Sports,2021-10
9651,19,Female,,281.94,2022-04-12,Beauty,2022-04
9652,57,Female,Canada,182.15,2023-12-24,Clothing,2023-12
9654,44,Female,USA,180.37,2021-02-27,Home & Kitchen,2021-02
9655,52,Female,UK,158.27,2021-08-27,Sports,2021-08
9657,56,Other,Germany,346.4,2020-03-22,Sports,2020-03
9660,22,Male,France,261.55,2022-02-03,Books,2022-02
9661,69,Female,Australia,459.83,2022-01-09,Electronics,2022-01
9663,38,Other,Canada,377.75,2020-12-21,Books,2020-12
9665,43,Other,USA,296.35,2020-08-22,Home & Kitchen,2020-08
9666,55,Other,UK,467.66,2020-02-04,Books,2020-02
9667,37,Male,UK,478.19,2021-09-30,Home & Kitchen,2021-09
9668,67,Other,USA,125.7,2020-12-04,Books,2020-12
9669,43,Other,France,405.2,2023-07-06,Clothing,2023-07
9670,19,Female,UK,312.3,2022-12-12,Clothing,2022-12
9671,49,Female,Germany,281.94,2021-03-18,Clothing,2021-03
9672,43,Female,Germany,334.48,2021-02-23,Clothing,2021-02
9673,23,Female,Canada,478.2,2021-12-06,Clothing,2021-12
9674,58,Female,Canada,260.85,2022-01-21,Beauty,2022-01
9675,20,Other,USA,470.34,2020-09-05,Books,2020-09
9676,50,Other,,323.23,2020-10-19,Clothing,2020-10
9677,18,Female,Canada,244.04,2020-07-25,Home & Kitchen,2020-07
9678,43,Male,Australia,323.86,2023-01-29,Home & Kitchen,2023-01
9679,22,Female,UK,303.26,2023-05-23,Clothing,2023-05
9681,36,Male,France,283.42,2021-03-10,Clothing,2021-03
9682,29,Female,Germany,353.11,2020-08-26,Beauty,2020-08
9683,65,Male,USA,420.24,2023-02-21,Home & Kitchen,2023-02
9684,42,Female,Canada,281.94,2021-06-01,Sports,2021-06
9685,68,Other,Germany,12.25,2022-01-06,Electronics,2022-01
9686,52,Female,Australia,277.85,2020-05-28,Home & Kitchen,2020-05
9687,29,Male,USA,247.2,2020-02-26,Home & Kitchen,2020-02
9688,47,Other,USA,31.83,2020-06-04,Beauty,2020-06
9689,43,Female,UK,318.09,2021-06-19,Electronics,2021-06
9690,51,Female,USA,470.99,2020-04-24,Sports,2020-04
9692,56,Female,USA,447.71,2020-11-26,Home & Kitchen,2020-11
9693,30,Other,,407.49,2023-04-29,Clothing,2023-04
9694,64,Other,Australia,85.05,2020-12-31,Sports,2020-12
9696,37,Other,France,260.77,2022-06-04,Clothing,2022-06
9697,48,Male,Australia,459.72,2022-11-26,Clothing,2022-11
9698,43,Other,Germany,281.94,2020-10-23,Beauty,2020-10
9699,41,Male,USA,66.9,2021-04-09,Sports,2021-04
9700,57,Male,Canada,124.43,2022-04-26,Home & Kitchen,2022-04
9701,50,Other,Canada,34.52,2023-05-29,Books,2023-05
9702,25,Female,France,163.44,2022-01-07,Clothing,2022-01
9703,41,Other,,145.09,2022-05-22,Beauty,2022-05
9705,37,Male,,234.17,2021-04-30,Books,2021-04
9707,67,Male,France,311.59,2022-12-11,Electronics,2022-12
9708,69,Other,France,281.94,2022-02-10,Sports,2022-02
9709,29,Other,Germany,65.35,2023-12-25,Beauty,2023-12
9710,30,Female,Australia,355.86,2022-07-02,Clothing,2022-07
9711,62,Male,Germany,16.25,2023-05-16,Clothing,2023-05
9712,59,Other,France,187.34,2022-06-04,Sports,2022-06
9713,56,Male,UK,76.48,2023-12-13,Clothing,2023-12
9715,63,Other,Australia,413.11,2023-04-07,Books,2023-04
9716,49,Female,Canada,34.96,2021-12-02,Beauty,2021-12
9717,41,Other,Germany,277.47,2023-03-09,Books,2023-03
9719,64,Male,USA,100.31,2020-02-27,Sports,2020-02
9720,61,Female,Germany,159.21,2021-10-19,Beauty,2021-10
9721,26,Female,Australia,408.86,2023-04-23,Home & Kitchen,2023-04
9722,57,Male,Germany,33.64,2020-06-26,Clothing,2020-06
9723,67,Female,Germany,325.88,2021-04-09,Beauty,2021-04
9724,40,Female,France,457.12,2023-02-24,Beauty,2023-02
9725,67,Other,France,226.79,2022-12-04,Books,2022-12
